track_id,title,orchestra,singer,genre,year,record_date,energy,rhythmic_level,dramatic_level,walking_quality,late_night_score,beginner_friendly,confidence,floor_risk,recommended_slot,style_tags,annotation_status,dj_notes,record_date_raw,composer,author,tanda_use_case,dj_review_notes,style_raw,month,day,date_precision,soloist,director,instrumental_flag,dance_genre_flag,golden_age_flag,period_bucket,dj_energy_default,dj_rhythmic_level_default,dj_dramatic_level_default,dj_walking_quality_default,dj_late_night_score_default,dj_style_tags_default,source_row_id
64d4c3a740cd,Para Ti Madre,Alfredo de Angelis,Carlos Dante,VALS,1948,1948-07-23,6,7,5,8,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1948-07-23,José Mocciola,Venancio Clauso,beginner_friendly,,VALS,7.0,23.0,full,,,N,Y,Y,late_golden_age,4,4,5,4,5,,150
7563b0422fd1,El Huracán,Alfredo de Angelis,,TANGO,1948,1948-09-21,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1948-09-21,Osvaldo Donato y Edgardo Donato,Nolo López,beginner_friendly,,TANGO,9.0,21.0,full,,,Y,Y,Y,late_golden_age,5,5,5,5,5,,151
d3b173f99fba,Cuatro Líneas Para el Cielo,Alfredo de Angelis,Carlos Dante,TANGO,1948,1948-12-17,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1948-12-17,Arturo Gallucci,Reinaldo Yiso,beginner_friendly,,TANGO,12.0,17.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,152
ce63ae3d6777,Una Carta,Alfredo de Angelis,Julio Martel,TANGO,1948,1948-12-17,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1948-12-17,Miguel Bucino,Miguel Bucino,beginner_friendly,,TANGO,12.0,17.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,153
b3009ea3c687,Mocosita,Alfredo de Angelis,Carlos Dante,TANGO,1949,1949-04-20,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1949-04-20,Gerardo Matos Rodríguez,Víctor Soliño,beginner_friendly,,TANGO,4.0,20.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,154
862a7d346119,Mi Cariñito,Alfredo de Angelis,Carlos Dante y Julio Martel,VALS,1949,1949-05-12,6,7,5,8,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1949-05-12,Alfredo de Angelis,José Rótulo,beginner_friendly,,VALS,5.0,12.0,full,,,N,Y,Y,late_golden_age,4,4,5,4,5,,155
9555835b6d6b,Esta Noche Me Despido,Alfredo de Angelis,Carlos Dante,TANGO,1949,1949-05-15,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1949-05-15,Carlos Dante,José Rótulo,beginner_friendly,,TANGO,5.0,15.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,156
9939e578254a,Alla En el Bajo,Alfredo de Angelis,Carlos Dante,TANGO,1949,1949-06-02,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1949-06-02,Agustín Magaldi y Pedro Noda,Ismael Aguilar y Gerónimo Martinelli Massa,beginner_friendly,,TANGO,6.0,2.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,157
2128e019c084,El Ciruja,Alfredo de Angelis,Julio Martel,TANGO,1949,1949-06-02,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1949-06-02,Ernesto de la Cruz,Alfredo Marino,beginner_friendly,,TANGO,6.0,2.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,158
e00db94a1c3a,Atenti Pebeta,Alfredo de Angelis,Julio Martel,TANGO,1949,1949-08-16,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1949-08-16,Ciriaco Ortiz,Celedonio Flores,beginner_friendly,,TANGO,8.0,16.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,159
722a7c7cdc36,Compadrón,Alfredo de Angelis,Carlos Dante,TANGO,1949,1949-08-16,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1949-08-16,Luis Visca,Enrique Cadícamo,beginner_friendly,,TANGO,8.0,16.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,160
efd511360833,Amigazo,Alfredo de Angelis,Carlos Dante,TANGO,1949,1949-09-26,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1949-09-26,Juan de Dios Filiberto,Francisco Brancatti y Juan Velich,beginner_friendly,,TANGO,9.0,26.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,161
e21bc17e4233,Buscando Perdón,Alfredo de Angelis,Carlos Dante,TANGO,1949,1949-09-26,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1949-09-26,Alberto Talián y Eduardo Talián,Santiago Adamini,beginner_friendly,,TANGO,9.0,26.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,162
3d1ab98962f3,Misa de Once,Alfredo de Angelis,Julio Martel,TANGO,1949,1949-10-14,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1949-10-14,Juan José Guichandut,Armando Tagini,beginner_friendly,,TANGO,10.0,14.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,163
3d3ca9dda07a,Pequeña,Alfredo de Angelis,Carlos Dante,VALS,1949,1949-10-14,6,7,5,8,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1949-10-14,Osmar Maderna,Homero Expósito,beginner_friendly,,VALS,10.0,14.0,full,,,N,Y,Y,late_golden_age,4,4,5,4,5,,164
37c77a0811d2,Carga,Alfredo de Angelis,Carlos Dante,TANGO,1949,1949-12-06,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1949-12-06,Wenceslao Cinosi y Wellington Cinosi,Carlos Bahr,beginner_friendly,,TANGO,12.0,6.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,165
d90f390ca1d2,Santa Madrecita,Alfredo de Angelis,Carlos Dante,TANGO,1949,1949-12-06,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1949-12-06,Juan D'Arienzo y Héctor Varela,Carlos Waiss,beginner_friendly,,TANGO,12.0,6.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,166
0eee2359fe91,Carro Viejo,Alfredo de Angelis,Julio Martel,TANGO,1949,1949-12-13,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1949-12-13,Fernando Montoni,Máximo Orsi,beginner_friendly,,TANGO,12.0,13.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,167
ebf4a4cb4402,La Limosna,Alfredo de Angelis,Julio Martel,TANGO,1949,1949-12-13,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1949-12-13,Juan José Guichandut,Horacio Sanguinetti,beginner_friendly,,TANGO,12.0,13.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,168
c30abec0e41d,Adiós Vidalita,Alfredo de Angelis,Carlos Dante,TANGO,1949,1949-12-23,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1949-12-23,?,?,beginner_friendly,,TANGO,12.0,23.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,169
73c361476c08,Al Pie de la Santa Cruz,Alfredo de Angelis,Carlos Dante,TANGO,1949,1949-12-23,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1949-12-23,Enrique Delfino,Mario Battistella,beginner_friendly,,TANGO,12.0,23.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,170
f77d0ef726e8,Gloria,Alfredo de Angelis,Carlos Dante,TANGO,1950,1950-03-28,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1950-03-28,Humberto Canaro,Armando Tagini,beginner_friendly,,TANGO,3.0,28.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,171
bfccf4af2bc5,Sos Bueno Vos Tambien,Alfredo de Angelis,Julio Martel,TANGO,1950,1950-03-28,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1950-03-28,Francisco Canaro,Juan Andrés Caruso,beginner_friendly,,TANGO,3.0,28.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,172
e898e8c8b0ee,No Vuelvas María,Alfredo de Angelis,Carlos Dante y Julio Martel,VALS,1950,1950-04-16,6,7,5,8,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1950-04-16,Juan Larenza,Cátulo Castillo,beginner_friendly,,VALS,4.0,16.0,full,,,N,Y,Y,late_golden_age,4,4,5,4,5,,173
5c44c2fcce61,Jorge Duval,Alfredo de Angelis,,TANGO,1950,1950-04-19,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1950-04-19,Alfredo de Angelis,,beginner_friendly,,TANGO,4.0,19.0,full,,,Y,Y,Y,late_golden_age,5,5,5,5,5,,174
c7976775a0be,Adios Muchachos,Alfredo de Angelis,Julio Martel,TANGO,1950,1950-05-19,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1950-05-19,Julio César Sanders,César Vedani,beginner_friendly,,TANGO,5.0,19.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,175
eb88b0dd4929,Bésame En la Boca,Alfredo de Angelis,Carlos Dante,TANGO,1950,1950-05-19,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1950-05-19,José María Rizzuti,Eduardo Calvo,beginner_friendly,,TANGO,5.0,19.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,176
04f807f36082,El Otario,Alfredo de Angelis,,MILONGA,1950,1950-06-07,7,8,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1950-06-07,Gerardo Metallo,Juan Velich,beginner_friendly,,MILONGA,6.0,7.0,full,,,Y,Y,Y,late_golden_age,6,6,5,4,5,,177
e86d31d1dfbf,El Santo de la Espada,Alfredo de Angelis,Julio Martel,VALS,1950,1950-06-07,6,7,5,8,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1950-06-07,Luis Mendoza,Reinaldo Yiso,beginner_friendly,,VALS,6.0,7.0,full,,,N,Y,Y,late_golden_age,4,4,5,4,5,,178
2d7f46ff25a7,La Marcha Nupcial,Alfredo de Angelis,Carlos Dante,TANGO,1950,1950-06-07,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1950-06-07,Venancio Clauso,Armando Tagini,beginner_friendly,,TANGO,6.0,7.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,179
c683cba6edab,9 de Julio,Alfredo de Angelis,,TANGO,1950,1950-07-20,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1950-07-20,José Luis Padula,Lito Bayardo,beginner_friendly,,TANGO,7.0,20.0,full,,,Y,Y,Y,late_golden_age,5,5,5,5,5,,180
b6f94301d25e,Nunca Te Podré Olvidar,Alfredo de Angelis,Carlos Dante,TANGO,1950,1950-09-22,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1950-09-22,?,?,beginner_friendly,,TANGO,9.0,22.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,181
83dc076eca26,Virgen de la Serrania,Alfredo de Angelis,Carlos Dante y Julio Martel,TANGO,1950,1950-09-22,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1950-09-22,Osvaldo Donato,Alberto Cosentino,beginner_friendly,,TANGO,9.0,22.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,182
28526c01e13d,Como la Caperucita,Alfredo de Angelis,Carlos Dante y Julio Martel,TANGO,1950,1950-11-10,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1950-11-10,Alfredo de Angelis,José Rótulo,beginner_friendly,,TANGO,11.0,10.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,183
61f716b24ebd,Selecciones de Enrique Delfino,Alfredo de Angelis,Carlos Dante y Julio Martel,TANGO,1950,1950-11-10,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1950-11-10,Enrique Delfino,,beginner_friendly,,TANGO,11.0,10.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,184
31dfbb964c5c,Apadrinando,Alfredo de Angelis,Carlos Dante,VALS,1950,1950-12-12,6,7,5,8,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1950-12-12,Víctor Braña,Enrique Gaudino,beginner_friendly,,VALS,12.0,12.0,full,,,N,Y,Y,late_golden_age,4,4,5,4,5,,185
00d0e2ec4b78,Imaginación,Alfredo de Angelis,,VALS,1950,1950-12-12,6,7,5,8,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1950-12-12,Elvino Vardaro y Oscar Arona,Francisco García Jiménez,beginner_friendly,,VALS,12.0,12.0,full,,,Y,Y,Y,late_golden_age,4,4,5,4,5,,186
2eedb035b79a,Largaron,Alfredo de Angelis,,TANGO,1950,1950-12-12,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1950-12-12,?,?,beginner_friendly,,TANGO,12.0,12.0,full,,,Y,Y,Y,late_golden_age,5,5,5,5,5,,187
a8cd4ec70aef,Tus Palabras y la Noche,Alfredo de Angelis,Julio Martel,TANGO,1950,1950-12-12,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1950-12-12,Emilio Querejeta,Carlos Cacciari,beginner_friendly,,TANGO,12.0,12.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,188
dd089f2fad67,Flor de Fango,Alfredo de Angelis,Oscar Larroca,TANGO,1951,1951-05-10,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1951-05-10,Augusto Gentile,Pascual Contursi,beginner_friendly,,TANGO,5.0,10.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,189
6907ee1050a5,Llevátelo Todo,Alfredo de Angelis,Oscar Larroca,TANGO,1951,1951-05-10,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1951-05-10,Rodolfo Sciammarella,Rodolfo Sciammarella,beginner_friendly,,TANGO,5.0,10.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,190
be2ba5b88674,Por Qué Me das Dique,Alfredo de Angelis,Oscar Larroca,TANGO,1951,1951-05-10,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1951-05-10,Rodolfo Sciammarella,Luis Alonso,beginner_friendly,,TANGO,5.0,10.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,191
3a00619574f6,Patrona,Alfredo de Angelis,Carlos Dante,MILONGA,1951,1951-05-29,7,8,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1951-05-29,Juan Larenza,Cátulo Castillo,beginner_friendly,,MILONGA,5.0,29.0,full,,,N,Y,Y,late_golden_age,6,6,5,4,5,,192
1f2ca3b171bc,Por Qué Doblan las Campanas,Alfredo de Angelis,Carlos Dante y Oscar Larroca,TANGO,1951,1951-05-29,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1951-05-29,Alfredo de Angelis,José Rótulo,beginner_friendly,,TANGO,5.0,29.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,193
2e28df338171,Telarañas,Alfredo de Angelis,Carlos Dante y Oscar Larroca,TANGO,1951,1951-05-29,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1951-05-29,Andrés Domenech,Jesús Fernández Blanco,beginner_friendly,,TANGO,5.0,29.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,194
5187262e54cf,Caminito del Taller,Alfredo de Angelis,Carlos Dante,TANGO,1951,1951-07-11,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1951-07-11,Cátulo Castillo,Cátulo Castillo,beginner_friendly,,TANGO,7.0,11.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,195
851918d19a54,Criolla,Alfredo de Angelis,Carlos Dante y Oscar Larroca,VALS,1951,1951-07-11,6,7,5,8,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1951-07-11,Arturo Gallucci y Carmelo Di Nápoli,Enrique Gaudino,beginner_friendly,,VALS,7.0,11.0,full,,,N,Y,Y,late_golden_age,4,4,5,4,5,,196
e73ceab17369,Almagro,Alfredo de Angelis,Oscar Larroca,TANGO,1951,1951-10-23,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1951-10-23,Vicente San Lorenzo,Iván Diez,beginner_friendly,,TANGO,10.0,23.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,197
26a5ace2083c,Entrá Nomás,Alfredo de Angelis,Oscar Larroca,TANGO,1951,1951-10-23,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1951-10-23,Juan Rezzano,Francisco Bastardi,beginner_friendly,,TANGO,10.0,23.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,198
d54bd12eaf17,Pasional,Alfredo de Angelis,Oscar Larroca,TANGO,1951,1951-11-03,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1951-11-03,Jorge Caldara,Mario Soto,beginner_friendly,,TANGO,11.0,3.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,199
7cdb62109563,Miguelito el Arriero,Alfredo de Angelis,Carlos Dante y Oscar Larroca,TANGO,1951,1951-11-05,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1951-11-05,Hipólito Caron,Hipólito Oneca,beginner_friendly,,TANGO,11.0,5.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,200
d926ccdd4da6,La Misma Tarde,Alfredo de Angelis,Carlos Dante y Oscar Larroca,TANGO,1951,1951-11-12,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1951-11-12,Graciano Gómez,Justo Ricardo Thompson,beginner_friendly,,TANGO,11.0,12.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,201
6d57afee2979,Pampa y Cielo,Alfredo de Angelis,Carlos Dante,VALS,1951,1951-11-12,6,7,5,8,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1951-11-12,Pacífico Lambertucci,Pacífico Lambertucci,beginner_friendly,,VALS,11.0,12.0,full,,,N,Y,Y,late_golden_age,4,4,5,4,5,,202
10ac93a0dfd6,La Flauta de Bartolo,Alfredo de Angelis,Carlos Dante y Oscar Larroca,MILONGA,1952,1952-04-15,7,8,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1952-04-15,Domingo Sciaraffia,Domingo Sciaraffia,beginner_friendly,,MILONGA,4.0,15.0,full,,,N,Y,Y,late_golden_age,6,6,5,4,5,,203
4fba8721384b,Pobre de Ellos,Alfredo de Angelis,Carlos Dante,TANGO,1952,1952-04-15,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1952-04-15,Héctor Marcó,Héctor Marcó,beginner_friendly,,TANGO,4.0,15.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,204
8c989e7cfaf2,Medallita de la Suerte,Alfredo de Angelis,Oscar Larroca,TANGO,1952,1952-05-20,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1952-05-20,Carlos Gardel y José Razzano,Mario Battistella,beginner_friendly,,TANGO,5.0,20.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,205
86740577e9f9,Pa' Mí Es Igual,Alfredo de Angelis,Oscar Larroca,TANGO,1952,1952-05-20,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1952-05-20,Lucio Demare y Roberto Fugazot,Enrique Cadícamo y Agustín Irusta,beginner_friendly,,TANGO,5.0,20.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,206
c19af3ae7a6e,Sonsa,Alfredo de Angelis,Carlos Dante,TANGO,1952,1952-05-30,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1952-05-30,Raúl de los Hoyos,Emilio Fresedo,beginner_friendly,,TANGO,5.0,30.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,207
dd681e5f4b24,Un Cacho 'E Tango,Alfredo de Angelis,Carlos Dante,TANGO,1952,1952-05-30,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1952-05-30,Alfredo de Angelis,Francisco Amor,beginner_friendly,,TANGO,5.0,30.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,208
64d9f6c6efe2,Cuando Llora la Milonga,Alfredo de Angelis,,TANGO,1952,1952-07-01,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1952-07-01,Juan de Dios Filiberto,María Luisa Carnelli,beginner_friendly,,TANGO,7.0,1.0,full,,,Y,Y,Y,late_golden_age,5,5,5,5,5,,209
1fa22140d495,Zorro Gris,Alfredo de Angelis,Oscar Larroca,TANGO,1952,1952-07-01,6,7,5,7,5,8,low,normal,early_or_mixed_level,"melodik,vals_guclu,sosyal",auto_heuristic_review_needed,Vals tandalari icin kullanisli; cok benzer sarki secimine dikkat.,1952-07-01,Rafael Tuegols,Francisco García Jiménez,beginner_friendly,,TANGO,7.0,1.0,full,,,N,Y,Y,late_golden_age,5,5,5,5,5,,210
